10	1775	8.0
10	872	10.0
10	1443	8.0
10	1661	4.0
10	1987	4.0
10	1142	4.0
10	1800	10.0
10	1982	8.0
10	565	4.0
10	1696	2.0
11	626	10.0
11	1296	10.0
11	1635	10.0
11	894	10.0
11	1556	10.0
12	554	10.0
12	1068	8.0
12	522	10.0
12	1937	10.0
12	558	10.0
12	43	4.0
12	106	8.0
12	435	10.0
12	1814	10.0
12	1822	16.0
12	1918	8.0
12	1017	8.0
12	1633	10.0
12	1916	6.0
12	1199	8.0
12	1835	10.0
12	26	8.0
12	1041	8.0
12	1820	10.0
13	398	10.0
13	399	10.0
13	837	18.0
13	914	10.0
13	1036	10.0
13	1416	8.0
13	1587	18.0
13	1918	10.0
13	1968	18.0
13	25	8.0
13	68	10.0
13	306	10.0
13	318	8.0
13	356	8.0
13	475	8.0
13	702	8.0
13	709	8.0
13	887	8.0
13	899	8.0
13	944	8.0
13	1298	6.0
13	1460	10.0
13	1465	8.0
13	1499	10.0
13	1568	10.0
13	1822	8.0
13	1876	8.0
13	1890	8.0
13	1946	8.0
13	804	10.0
13	558	8.0
13	948	8.0
13	1397	10.0
13	502	20.0
13	1100	28.0
13	1366	10.0
13	1512	10.0
13	1937	8.0
13	1395	10.0
14	157	2.0
14	1267	6.0
14	166	6.0
14	336	10.0
14	352	6.0
14	495	10.0
14	626	4.0
14	1005	6.0
14	1278	10.0
14	1423	10.0
14	1859	10.0
14	1879	16.0
14	631	6.0
14	665	8.0
14	891	10.0
14	915	10.0
14	939	10.0
14	1142	10.0
14	1284	6.0
14	1492	6.0
14	1587	10.0
14	1800	8.0
14	1843	10.0
14	1868	8.0
14	1875	10.0
14	400	8.0
14	1058	10.0
14	1068	6.0
14	1179	8.0
14	1236	6.0
14	1781	10.0
14	1982	8.0
14	1855	10.0
14	616	6.0
14	1194	8.0
14	322	8.0
14	61	10.0
14	603	6.0
14	1121	10.0
14	1890	10.0
14	1392	10.0
14	583	10.0
14	630	10.0
14	1491	10.0
14	1647	10.0
14	1696	10.0
14	1539	10.0
14	233	8.0
14	508	10.0
14	870	8.0
14	1926	10.0
15	163	10.0
15	626	18.0
15	1034	16.0
15	1316	10.0
15	373	10.0
15	1887	56.0
15	1982	8.0
15	843	24.0
15	1819	8.0
15	1378	10.0
15	1348	2.0
15	1044	8.0
15	1160	8.0
15	1079	8.0
15	225	8.0
15	841	8.0
15	384	10.0
15	483	8.0
15	525	10.0
15	609	10.0
15	1049	8.0
15	1571	8.0
15	1752	8.0
15	1818	6.0
15	649	16.0
15	899	8.0
15	1069	8.0
15	1354	16.0
15	1601	8.0
15	1772	10.0
15	85	6.0
15	883	6.0
16	942	8.0
16	1473	4.0
16	163	392.0
16	669	114.0
16	1591	26.0
16	307	10.0
16	1528	8.0
16	1538	10.0
16	1887	38.0
16	280	30.0
16	345	20.0
16	474	166.0
16	683	28.0
16	1220	36.0
16	134	10.0
16	465	4.0
16	1177	10.0
16	1732	28.0
16	1876	10.0
16	1955	10.0
16	1718	26.0
16	1992	20.0
16	919	50.0
16	1166	10.0
16	1316	8.0
16	1584	4.0
16	911	20.0
16	1171	8.0
16	112	10.0
16	396	40.0
16	1049	36.0
16	1534	10.0
16	556	6.0
16	1151	14.0
16	626	14.0
16	843	30.0
16	283	10.0
16	897	10.0
16	1699	10.0
16	1824	20.0
16	865	26.0
16	225	14.0
16	1021	28.0
16	581	20.0
16	80	10.0
16	831	46.0
16	640	18.0
16	560	10.0
16	1405	10.0
16	1111	8.0
16	105	10.0
16	1905	12.0
16	463	10.0
16	455	16.0
16	500	8.0
16	1417	8.0
16	319	10.0
16	461	10.0
16	1142	24.0
16	196	10.0
16	295	10.0
16	608	16.0
16	635	8.0
16	1180	10.0
16	1822	10.0
16	899	10.0
16	895	10.0
16	1243	10.0
16	1842	10.0
16	1380	24.0
16	1430	8.0
16	441	10.0
17	207	10.0
18	617	18.0
18	742	8.0
18	831	10.0
18	935	4.0
18	1179	16.0
18	1439	62.0
18	1540	6.0
18	1659	8.0
18	145	8.0
18	200	8.0
18	271	10.0
18	282	8.0
18	318	10.0
18	488	8.0
18	851	8.0
18	1068	18.0
18	1080	10.0
18	1206	8.0
18	1278	10.0
18	1346	10.0
18	1394	4.0
18	1822	8.0
18	857	8.0
18	1545	8.0
18	1801	8.0
18	1954	6.0
18	1556	2.0
18	789	8.0
18	1749	8.0
18	1803	8.0
18	745	8.0
18	1510	16.0
18	1595	8.0
18	402	8.0
18	1315	8.0
18	1533	10.0
18	938	8.0
18	1501	8.0
18	1820	8.0
18	1860	8.0
18	202	10.0
18	1344	8.0
18	208	18.0
18	565	10.0
18	1912	10.0
18	1835	18.0
18	1123	8.0
18	1853	8.0
18	1036	6.0
18	1974	10.0
18	1852	10.0
18	902	6.0
18	748	8.0
18	954	10.0
18	1294	10.0
18	1700	8.0
18	1994	10.0
18	1006	8.0
18	1456	14.0
18	928	10.0
18	254	8.0
18	447	8.0
18	715	8.0
18	890	10.0
18	1128	8.0
18	1148	8.0
18	1550	8.0
18	1727	8.0
18	163	6.0
18	388	6.0
18	695	6.0
18	1480	6.0
18	1667	6.0
18	1818	8.0
18	1890	8.0
18	1999	14.0
18	659	8.0
18	1947	6.0
18	984	10.0
18	1130	10.0
18	1208	2.0
18	1233	4.0
18	84	10.0
19	1297	8.0
19	617	10.0
19	1491	10.0
19	637	10.0
19	30	20.0
19	1809	10.0
20	340	10.0
20	382	10.0
20	814	4.0
20	899	20.0
20	904	4.0
20	1647	20.0
20	1732	10.0
20	1800	8.0
20	1926	10.0
20	893	10.0
20	1372	10.0
20	1463	10.0
20	732	10.0
20	1053	10.0
20	211	10.0
20	1049	20.0
20	1177	10.0
20	1300	10.0
20	1418	4.0
20	1460	10.0
20	1522	10.0
20	105	10.0
20	578	8.0
20	464	10.0
20	1243	10.0
20	1335	10.0
21	152	8.0
21	218	10.0
21	939	4.0
21	1142	10.0
21	1800	6.0
21	1879	8.0
22	427	2.0
22	738	4.0
22	1583	2.0
22	106	6.0
22	145	10.0
22	250	10.0
22	403	8.0
22	421	8.0
22	516	8.0
22	649	8.0
22	678	10.0
22	1018	8.0
22	1057	10.0
22	1142	10.0
22	1592	10.0
22	1703	6.0
22	1725	10.0
23	1941	10.0
23	1654	10.0
23	163	8.0
23	843	8.0
23	1142	8.0
23	1647	10.0
24	617	6.0
24	1329	10.0
24	1507	10.0
24	944	10.0
24	831	14.0
24	1943	6.0
24	1585	6.0
24	482	6.0
24	1446	6.0
24	163	10.0
24	451	8.0
24	461	6.0
24	679	10.0
24	1220	10.0
24	1947	8.0
24	280	10.0
24	455	10.0
24	1209	10.0
25	1206	8.0
25	68	8.0
25	306	8.0
25	318	6.0
25	356	6.0
25	475	10.0
25	702	10.0
25	709	10.0
25	837	10.0
25	887	10.0
25	899	10.0
25	944	6.0
25	1298	4.0
25	1460	8.0
25	1465	10.0
25	1499	8.0
25	1568	8.0
25	1587	10.0
25	1822	6.0
25	1876	10.0
25	1890	10.0
25	1946	10.0
25	1968	10.0
25	633	10.0
25	1430	10.0
25	1346	6.0
25	1142	10.0
25	1958	8.0
25	978	8.0
25	1151	8.0
25	1166	8.0
25	1344	8.0
25	407	8.0
25	488	2.0
25	572	2.0
25	1294	4.0
25	1713	10.0
26	84	4.0
26	617	8.0
26	1298	10.0
26	1550	18.0
26	747	10.0
26	1479	8.0
26	1545	8.0
26	1556	26.0
26	587	8.0
26	757	10.0
26	1080	8.0
26	1747	8.0
26	1840	10.0
26	1877	10.0
26	1424	10.0
26	1517	8.0
26	615	2.0
26	1394	10.0
26	1423	10.0
26	1749	20.0
26	530	8.0
26	1606	8.0
26	1963	10.0
26	1041	10.0
26	970	14.0
26	1946	6.0
26	449	10.0
26	1247	6.0
26	300	20.0
26	570	10.0
26	1177	10.0
26	1638	6.0
26	875	10.0
26	1096	10.0
26	870	4.0
26	1989	10.0
27	1081	10.0
27	319	10.0
27	669	10.0
27	949	10.0
27	1887	8.0
27	930	18.0
27	987	18.0
27	99	6.0
27	1121	28.0
27	1890	26.0
27	1900	10.0
27	88	10.0
27	558	10.0
27	698	10.0
27	837	10.0
27	915	10.0
27	1008	10.0
27	1013	10.0
27	1208	10.0
27	1218	10.0
27	1297	8.0
27	1500	8.0
27	1587	10.0
27	1893	10.0
27	1968	10.0
27	112	8.0
27	899	8.0
27	1485	4.0
27	1750	4.0
27	346	10.0
27	1936	40.0
27	145	18.0
27	311	10.0
27	1863	8.0
27	1162	8.0
27	1369	10.0
27	1601	10.0
27	1875	10.0
27	1139	10.0
27	82	10.0
27	879	8.0
27	898	10.0
27	1034	4.0
27	1198	8.0
27	1614	8.0
27	1732	8.0
27	1878	8.0
27	451	10.0
27	1318	10.0
27	106	10.0
27	403	10.0
27	681	10.0
27	1243	10.0
27	269	8.0
27	1854	8.0
28	468	12.0
28	787	28.0
28	1373	10.0
28	1473	2.0
28	75	70.0
28	595	10.0
28	859	10.0
28	451	8.0
28	309	68.0
28	1818	28.0
28	1150	8.0
28	1980	8.0
28	619	10.0
28	1325	6.0
28	1117	12.0
28	1283	24.0
28	319	10.0
28	1025	10.0
28	1638	10.0
28	301	8.0
29	763	20.0
29	482	58.0
29	1882	42.0
29	1887	54.0
29	831	8.0
29	603	10.0
29	972	10.0
29	340	2.0
29	626	14.0
29	698	6.0
29	1013	2.0
29	1218	2.0
29	1447	2.0
29	1647	16.0
29	1879	2.0
29	1890	2.0
29	1968	2.0
29	82	8.0
29	1168	8.0
29	1346	10.0
29	1454	18.0
29	1529	8.0
29	520	2.0
29	889	4.0
29	1154	4.0
29	1469	4.0
29	1495	8.0
29	1941	4.0
29	1833	8.0
29	1628	10.0
29	96	20.0
29	1018	10.0
29	232	82.0
29	274	10.0
29	280	10.0
29	1792	8.0
29	669	86.0
29	1220	30.0
29	474	10.0
29	1942	40.0
29	794	10.0
29	451	10.0
29	1284	8.0
29	1345	6.0
29	142	12.0
29	492	10.0
29	673	42.0
29	1591	10.0
29	1824	20.0
29	1282	10.0
29	605	14.0
29	1118	20.0
29	688	8.0
29	1498	10.0
29	30	4.0
29	224	2.0
29	250	4.0
29	371	2.0
29	508	4.0
29	1068	2.0
29	1243	2.0
29	1395	10.0
29	1556	6.0
29	1732	10.0
29	1937	4.0
29	179	4.0
29	821	2.0
29	896	2.0
29	1453	4.0
30	739	8.0
30	1890	34.0
30	1976	16.0
30	348	20.0
30	495	8.0
30	574	18.0
30	617	92.0
30	1068	22.0
30	1180	8.0
30	1409	8.0
30	1840	10.0
30	1877	8.0
30	1937	64.0
30	273	8.0
30	1259	16.0
30	1340	8.0
30	1359	8.0
30	1491	24.0
30	1847	6.0
30	820	8.0
30	1587	44.0
30	1142	152.0
30	340	16.0
30	1208	80.0
30	1345	10.0
30	1600	8.0
30	1718	8.0
30	1121	14.0
30	1565	8.0
30	1773	8.0
30	385	18.0
30	418	8.0
30	804	44.0
30	1148	28.0
30	870	6.0
30	1968	26.0
30	1220	14.0
30	1528	6.0
30	224	8.0
30	250	10.0
30	371	18.0
30	508	10.0
30	626	6.0
30	698	20.0
30	1243	8.0
30	1395	4.0
30	1495	16.0
30	1556	54.0
30	1732	10.0
30	1049	34.0
30	877	10.0
30	1809	24.0
30	782	10.0
30	1572	8.0
30	940	10.0
30	1628	8.0
30	1293	18.0
30	1466	2.0
30	657	10.0
30	718	10.0
30	1523	10.0
30	1610	10.0
30	1788	8.0
30	1938	12.0
30	899	28.0
30	1036	24.0
30	1386	18.0
30	1800	34.0
30	1747	20.0
30	520	48.0
30	524	10.0
30	632	10.0
30	861	8.0
30	1614	18.0
30	1654	10.0
30	1833	18.0
30	1899	8.0
30	1319	10.0
30	836	4.0
30	853	8.0
30	42	20.0
30	103	16.0
30	729	14.0
30	915	8.0
30	1727	10.0
30	556	54.0
30	789	10.0
30	1166	10.0
30	1479	10.0
30	1541	8.0
30	223	8.0
30	1477	6.0
30	458	8.0
30	1257	10.0
30	356	10.0
30	1044	10.0
30	516	8.0
30	106	8.0
30	365	10.0
30	1725	6.0
30	1820	14.0
30	790	8.0
30	949	10.0
30	1023	8.0
30	1108	10.0
30	1841	10.0
30	757	8.0
30	814	8.0
30	1947	10.0
30	1690	6.0
30	620	8.0
30	1372	8.0
30	1016	10.0
30	1100	6.0
30	1454	10.0
30	1515	10.0
30	580	8.0
30	88	18.0
30	461	10.0
30	616	10.0
30	1077	10.0
30	1412	10.0
30	1492	10.0
30	1500	10.0
30	1155	8.0
30	66	10.0
30	806	8.0
30	881	8.0
30	1024	8.0
30	1426	10.0
30	1582	8.0
30	1835	8.0
30	441	8.0
30	89	16.0
30	1053	20.0
30	1014	8.0
30	1673	10.0
30	775	18.0
30	1249	8.0
30	1691	8.0
30	82	8.0
30	183	10.0
30	443	10.0
30	896	18.0
30	911	10.0
30	1599	10.0
30	1876	10.0
30	1879	10.0
30	259	10.0
30	1997	10.0
30	1174	20.0
30	451	8.0
30	1916	10.0
30	1379	8.0
30	1816	8.0
30	890	8.0
30	817	6.0
30	1187	6.0
30	1640	6.0
30	660	8.0
30	277	10.0
30	434	4.0
30	612	6.0
30	1804	10.0
30	1307	6.0
30	1234	8.0
30	723	8.0
30	159	8.0
30	469	6.0
30	942	6.0
30	1110	8.0
30	1392	6.0
30	1817	10.0
30	145	10.0
30	270	10.0
30	306	8.0
30	386	10.0
30	389	8.0
30	837	8.0
30	886	8.0
30	902	4.0
30	930	8.0
30	935	10.0
30	1206	10.0
30	1263	8.0
30	1317	10.0
30	1460	10.0
30	1723	4.0
30	1822	10.0
30	1940	6.0
30	1946	8.0
30	1974	8.0
30	834	8.0
30	829	10.0
30	1429	8.0
30	1480	6.0
30	1005	6.0
30	1629	6.0
30	363	8.0
30	1127	10.0
31	41	10.0
31	209	10.0
31	849	10.0
32	38	10.0
32	965	2.0
32	1036	10.0
32	1556	4.0
32	1823	10.0
32	1898	10.0
32	1543	2.0
33	553	8.0
33	129	18.0
33	784	16.0
33	119	10.0
33	413	10.0
33	1413	30.0
33	901	10.0
33	912	14.0
34	1142	8.0
34	895	10.0
34	1141	10.0
34	242	4.0
34	578	10.0
34	992	14.0
34	417	10.0
34	1911	20.0
34	542	8.0
34	148	10.0
34	1858	40.0
34	108	10.0
34	1998	20.0
34	675	10.0
34	544	10.0
35	163	10.0
35	474	8.0
35	683	10.0
35	1120	10.0
35	1532	10.0
35	1208	6.0
36	1220	10.0
36	1734	10.0
36	1142	4.0
36	831	10.0
36	1236	20.0
36	870	8.0
36	896	8.0
36	252	10.0
36	468	8.0
36	483	2.0
36	1185	6.0
36	1887	8.0
36	1418	4.0
36	1160	10.0
37	902	10.0
37	224	6.0
37	1208	10.0
37	1372	10.0
37	1282	8.0
37	566	10.0
37	1009	8.0
37	516	8.0
37	740	8.0
37	1142	8.0
37	1243	10.0
37	1268	8.0
37	1464	8.0
37	1585	6.0
37	1614	8.0
37	1647	6.0
37	1800	8.0
37	1868	8.0
38	965	2.0
38	1036	10.0
38	1556	4.0
38	1823	10.0
38	1898	10.0
40	812	6.0
40	1208	10.0
40	693	10.0
40	482	10.0
40	1718	8.0
40	1726	10.0
40	1164	8.0
40	1364	10.0
40	1166	6.0
40	1642	10.0
40	899	6.0
40	1551	6.0
41	121	10.0
41	1047	4.0
41	739	8.0
41	1142	4.0
41	595	10.0
41	787	8.0
41	398	6.0
41	892	8.0
41	96	8.0
41	451	10.0
41	209	10.0
41	849	10.0
42	495	8.0
42	935	18.0
42	1260	8.0
42	1521	10.0
42	1937	20.0
42	1940	16.0
42	145	10.0
42	270	10.0
42	306	8.0
42	386	10.0
42	389	8.0
42	617	20.0
42	837	8.0
42	886	8.0
42	896	8.0
42	902	4.0
42	930	8.0
42	1174	10.0
42	1206	10.0
42	1263	8.0
42	1317	10.0
42	1460	10.0
42	1556	8.0
42	1587	8.0
42	1723	4.0
42	1822	10.0
42	1890	10.0
42	1946	8.0
42	1968	10.0
42	1974	8.0
42	1976	8.0
42	1491	10.0
42	1686	4.0
42	1384	8.0
42	1465	10.0
42	729	14.0
42	1877	12.0
42	499	16.0
42	1124	6.0
42	1467	10.0
42	1888	6.0
42	1024	6.0
42	1442	10.0
42	1840	6.0
42	103	8.0
42	915	8.0
42	1036	8.0
42	1727	10.0
42	462	4.0
42	1456	4.0
43	106	2.0
43	435	4.0
43	1814	4.0
43	1822	2.0
43	1918	2.0
43	341	8.0
43	582	8.0
43	856	6.0
43	1607	10.0
43	88	10.0
43	1800	10.0
44	403	10.0
44	429	10.0
44	67	10.0
44	278	10.0
44	388	8.0
44	889	8.0
44	1167	10.0
44	488	10.0
44	364	10.0
44	756	4.0
44	1199	6.0
44	1820	8.0
44	287	8.0
44	1081	18.0
44	179	18.0
44	831	6.0
45	495	10.0
45	935	4.0
45	1968	10.0
45	750	8.0
45	48	8.0
45	1125	8.0
45	649	8.0
45	1263	10.0
45	1899	10.0
45	1288	8.0
45	1946	28.0
45	1154	6.0
46	407	8.0
46	51	20.0
46	48	6.0
46	581	8.0
46	955	10.0
46	970	16.0
46	1163	6.0
46	1604	6.0
46	502	8.0
46	1081	8.0
46	1545	8.0
46	233	10.0
46	690	6.0
47	801	6.0
48	1588	18.0
48	1556	8.0
48	1869	16.0
48	1125	20.0
48	245	10.0
48	391	8.0
48	261	8.0
48	976	8.0
48	1085	4.0
48	571	8.0
48	1423	18.0
48	670	10.0
48	64	8.0
48	1036	6.0
48	1124	2.0
48	1148	6.0
48	1163	16.0
48	1747	6.0
48	1767	8.0
48	581	8.0
48	955	6.0
48	970	10.0
48	1604	10.0
48	1243	6.0
48	1341	8.0
49	1879	10.0
49	173	4.0
49	1142	4.0
49	897	8.0
49	695	10.0
49	917	6.0
49	1718	8.0
49	82	10.0
49	698	10.0
50	592	10.0
50	615	10.0
51	970	14.0
51	1242	10.0
51	1606	8.0
51	1355	2.0
51	233	10.0
51	690	6.0
52	1613	10.0
52	196	6.0
52	537	10.0
52	574	6.0
52	1686	6.0
52	1853	10.0
52	1937	4.0
52	106	10.0
52	316	10.0
52	371	10.0
52	403	10.0
52	686	8.0
52	891	10.0
52	924	2.0
52	1053	10.0
52	1142	20.0
52	1243	10.0
52	1284	10.0
52	1442	6.0
52	1495	10.0
52	1522	10.0
52	1725	10.0
52	1175	10.0
52	1480	10.0
52	566	10.0
52	1879	10.0
52	1208	10.0
53	192	4.0
53	1519	2.0
53	1072	10.0
53	1556	8.0
53	759	10.0
53	317	10.0
54	408	10.0
54	654	10.0
54	1133	10.0
54	1974	10.0
55	1797	10.0
55	1142	10.0
55	465	18.0
56	617	10.0
56	1142	8.0
56	1784	8.0
56	1081	20.0
56	1941	6.0
56	1888	8.0
56	902	6.0
56	518	8.0
56	1467	8.0
57	563	8.0
57	930	8.0
57	1775	8.0
57	849	10.0
57	1208	10.0
57	1822	14.0
57	1439	10.0
57	1860	16.0
57	837	10.0
57	1233	10.0
57	1480	10.0
57	1910	8.0
57	617	8.0
57	1214	10.0
57	1346	8.0
57	1458	6.0
57	1580	6.0
57	1628	16.0
57	1154	8.0
57	217	10.0
57	964	10.0
57	329	10.0
57	1044	8.0
57	1124	10.0
57	1416	10.0
57	1968	8.0
57	398	10.0
57	1036	6.0
57	1656	10.0
57	1922	10.0
57	90	10.0
57	106	10.0
58	1291	8.0
60	1783	10.0
61	422	10.0
61	794	10.0
61	1792	10.0
61	1675	2.0
61	326	24.0
61	608	10.0
61	1890	66.0
61	1008	10.0
61	1121	68.0
61	1208	20.0
61	1606	10.0
61	1633	10.0
61	1842	10.0
61	106	8.0
61	1820	4.0
61	1261	10.0
61	88	18.0
61	316	6.0
61	1712	4.0
61	1843	4.0
61	1872	4.0
61	1183	10.0
61	1036	10.0
61	1936	26.0
61	1301	10.0
61	497	8.0
61	646	10.0
61	874	10.0
61	172	4.0
61	861	16.0
61	1391	20.0
61	1652	8.0
61	609	10.0
61	879	16.0
61	1875	10.0
61	995	8.0
61	975	8.0
61	1924	10.0
61	1539	10.0
61	1279	6.0
61	152	10.0
61	288	10.0
61	603	16.0
61	737	12.0
61	1601	10.0
61	757	10.0
62	163	4.0
62	242	4.0
62	284	10.0
62	373	4.0
62	382	8.0
62	791	10.0
62	831	8.0
62	862	4.0
62	896	8.0
62	1491	4.0
62	1718	10.0
62	1768	8.0
62	159	8.0
62	1060	8.0
62	1183	10.0
62	1329	10.0
62	1395	10.0
62	1712	10.0
62	1822	8.0
63	626	8.0
63	1208	8.0
63	1236	10.0
63	1380	10.0
63	1954	4.0
63	1770	10.0
63	1423	18.0
63	1429	18.0
63	1455	10.0
64	223	4.0
64	855	2.0
64	1408	4.0
64	1491	2.0
64	1813	4.0
64	1975	2.0
64	902	4.0
64	1154	6.0
64	407	6.0
64	1125	4.0
64	1747	30.0
64	729	8.0
64	73	22.0
64	522	4.0
64	615	4.0
64	1550	8.0
64	1556	6.0
64	1036	8.0
64	1124	4.0
64	1148	8.0
64	1163	8.0
64	1767	10.0
64	1572	10.0
64	313	4.0
64	660	8.0
64	765	10.0
64	1853	20.0
64	1937	10.0
65	783	10.0
65	1220	24.0
65	1591	30.0
65	1585	16.0
65	280	36.0
65	156	18.0
65	356	8.0
65	400	10.0
65	619	20.0
65	1587	40.0
65	1887	8.0
65	751	8.0
65	926	20.0
65	1268	10.0
65	1792	20.0
65	441	8.0
65	831	8.0
65	977	10.0
65	1164	8.0
65	1330	10.0
65	1536	2.0
65	1495	10.0
65	252	8.0
65	737	12.0
65	919	4.0
65	1453	8.0
65	1045	10.0
65	896	8.0
65	595	10.0
65	1166	10.0
65	1286	8.0
65	1732	10.0
65	1890	10.0
65	396	2.0
65	688	4.0
65	862	8.0
65	1344	10.0
65	1927	10.0
65	821	10.0
65	319	10.0
65	242	8.0
66	389	4.0
66	530	4.0
66	1521	6.0
66	1556	22.0
66	699	6.0
66	1068	4.0
66	1317	8.0
66	463	8.0
66	806	8.0
66	881	8.0
66	1024	8.0
66	1426	10.0
66	1582	8.0
66	1835	8.0
67	449	10.0
67	1470	8.0
67	709	10.0
67	1428	8.0
67	1732	6.0
67	278	10.0
67	388	8.0
67	889	8.0
67	1167	10.0
